"","speaker","consonant","vowel","following_phone","word","gender","Voicing","Manner","base_vowel","base_vowel_AvIU","base_vowel_IvU","speaker_mean_f0","f0","utterance_num_syllables","local_f0"
"2623","TU060","b","i","r","birbirinden","male","voiced","plosive","I",0.333333333333333,-0.5,1.15790632931308,-1.66701669750139,4,1.21607203863084
"2624","TU060","d","i","j","diyerek","male","voiced","plosive","I",0.333333333333333,-0.5,1.15790632931308,0.419895829381629,13,1.71183084828204
"2625","TU060","d","i","k","dikeceğiniz","male","voiced","plosive","I",0.333333333333333,-0.5,1.15790632931308,-0.733020240779256,5,-0.187860179866819
"2626","TU060","b","i","r","birlikte","male","voiced","plosive","I",0.333333333333333,-0.5,1.15790632931308,-0.213641086050634,3,1.08449604964553
"2627","TU060","b","i","r","birçok","male","voiced","plosive","I",0.333333333333333,-0.5,1.15790632931308,2.62992533644636,9,2.31910093013698
"2628","TU060","b","i","r","birçok","male","voiced","plosive","I",0.333333333333333,-0.5,1.15790632931308,4.73807714944997,15,2.05293865772328
"2629","TU060","b","i","dZ","bir","male","voiced","plosive","I",0.333333333333333,-0.5,1.15790632931308,3.67915928761064,16,2.60077713558549
"2630","TU060","b","i","r","birçok","male","voiced","plosive","I",0.333333333333333,-0.5,1.15790632931308,5.41968895947265,5,1.10910002808717
"2631","TU060","b","i","r","biriminde","male","voiced","plosive","I",0.333333333333333,-0.5,1.15790632931308,-0.155326372750809,4,0.484424845405069
"2632","TU060","s","i","t","sitemin","male","voiceless","fricative","I",0.333333333333333,-0.5,1.15790632931308,0.826941070464459,17,2.08415601340087
"2633","TU060","d","i","j","diyarbakır","male","voiced","plosive","I",0.333333333333333,-0.5,1.15790632931308,-2.14454879736993,16,-0.0223368304889655
"2634","TU060","b","i","r","birçok","male","voiced","plosive","I",0.333333333333333,-0.5,1.15790632931308,4.84183059344946,18,3.28794910588859
"2635","TU060","t","i","r","tirilyonluk","male","voiceless","plosive","I",0.333333333333333,-0.5,1.15790632931308,0.924893767930559,9,3.80667895543619
"2636","TU060","b","i","n","binlerce","male","voiced","plosive","I",0.333333333333333,-0.5,1.15790632931308,0.516994478881796,14,1.30608449667957
"2637","TU060","s","i","r","siirt","male","voiceless","fricative","I",0.333333333333333,-0.5,1.15790632931308,3.455509634541,3,2.05150649545302
"2638","TU060","d","u","r","durdurulmasının","male","voiced","plosive","U",0.333333333333333,0.5,1.15790632931308,0.205896801939431,15,2.03123921056268
"2639","TU060","b","u","n","bunların","male","voiced","plosive","U",0.333333333333333,0.5,1.15790632931308,4.54856192899909,26,6.10437002805277
"2640","TU060","b","u","t","bu","male","voiced","plosive","U",0.333333333333333,0.5,1.15790632931308,7.61413378753869,14,1.34617655026544
"2641","TU060","b","u","d","bu","male","voiced","plosive","U",0.333333333333333,0.5,1.15790632931308,4.51774834238312,4,1.86931651587707
"2642","TU060","b","u","n","bunlardan","male","voiced","plosive","U",0.333333333333333,0.5,1.15790632931308,0.879344207651094,10,0.568118056718669
"2643","TU060","b","u","m","bu","male","voiced","plosive","U",0.333333333333333,0.5,1.15790632931308,3.26668611500862,13,0.0813688409616184
"2644","TU060","b","u","k","bukadar","male","voiced","plosive","U",0.333333333333333,0.5,1.15790632931308,3.01595649609536,17,-0.552412943794177
"2645","TU060","b","u","s","bu","male","voiced","plosive","U",0.333333333333333,0.5,1.15790632931308,4.05093607322437,8,1.33075486724939
"2646","TU060","b","u","n","bunun","male","voiced","plosive","U",0.333333333333333,0.5,1.15790632931308,1.30759174635175,26,1.62471118190526
"2647","TU060","b","u","n","bunun","male","voiced","plosive","U",0.333333333333333,0.5,1.15790632931308,1.04926696240276,19,1.86807807421439
"2648","TU060","d","u","r","durdurulmasıyla","male","voiced","plosive","U",0.333333333333333,0.5,1.15790632931308,0.358804831533816,10,0.373722753047208
"2649","TU060","v","ab","t","vatandaşla","male","voiced","fricative","A",-0.666666666666667,0,1.15790632931308,-0.677201141243198,4,0.595895267184446
"2650","TU060","b","ab","S","başlatılması","male","voiced","plosive","A",-0.666666666666667,0,1.15790632931308,1.83676324207036,7,2.43720603065149
"2651","TU060","b","ab","j","bayrağını","male","voiced","plosive","A",-0.666666666666667,0,1.15790632931308,0.126255452952885,5,0.869989885810626
"2652","TU060","k","ab","l","kaleye","male","voiceless","plosive","A",-0.666666666666667,0,1.15790632931308,0.0853297411784638,8,1.32813363539128
"2653","TU060","f","ab","i","faizsiz","male","voiceless","fricative","A",-0.666666666666667,0,1.15790632931308,0.54081775850172,13,4.23691614290426
"2654","TU060","f","ab","i","faili","male","voiceless","fricative","A",-0.666666666666667,0,1.15790632931308,0.728730139788591,20,2.88854856887632
"2655","TU060","k","ab","l","kaldırılmasıyla","male","voiceless","plosive","A",-0.666666666666667,0,1.15790632931308,-0.362543895219095,6,-0.614219944218459
"2656","TU060","k","ab","l","kalkınma","male","voiceless","plosive","A",-0.666666666666667,0,1.15790632931308,1.52367427509319,8,3.19938417479054
"2657","TU060","b","ab","S","başkan","male","voiced","plosive","A",-0.666666666666667,0,1.15790632931308,0.534571417668789,4,2.67855649929772
"2658","TU060","b","ab","t","batman","male","voiced","plosive","A",-0.666666666666667,0,1.15790632931308,3.26128788182269,5,1.21658117933665
"2659","TU060","v","ab","t","vatandaşlara","male","voiced","fricative","A",-0.666666666666667,0,1.15790632931308,-0.342923661618421,10,0.440797312143422
"2660","TU060","z","ab","n","zan","male","voiced","fricative","A",-0.666666666666667,0,1.15790632931308,4.51899177000912,12,-0.594782846997614
"2661","TU060","t","ab","s","tasfiye","male","voiceless","plosive","A",-0.666666666666667,0,1.15790632931308,0.97250247870089,22,1.63697815648906
"2662","TU060","k","ab","l","kaldırılması","male","voiceless","plosive","A",-0.666666666666667,0,1.15790632931308,0.0247403894557917,9,1.18715522129532
"2663","TU060","p","ab","z","pazartesi","male","voiceless","plosive","A",-0.666666666666667,0,1.15790632931308,-0.998530676746472,14,2.44179428027385
"2664","TU060","p","ab","r","partisinin","male","voiceless","plosive","A",-0.666666666666667,0,1.15790632931308,-0.291449732571206,4,2.44417743069013
"2665","TU060","t","ab","m","tam","male","voiceless","plosive","A",-0.666666666666667,0,1.15790632931308,3.345173991146,14,-2.58360719901841
"2666","TU060","k","ab","l","kalifiye","male","voiceless","plosive","A",-0.666666666666667,0,1.15790632931308,0.388168930058018,11,2.52330068004028
"2667","TU060","v","ab","n","van","male","voiced","fricative","A",-0.666666666666667,0,1.15790632931308,4.50570105012494,6,1.91799393521044
"2668","TU060","k","ab","p","kapalı","male","voiceless","plosive","A",-0.666666666666667,0,1.15790632931308,0.327179249662261,28,0.422113849717425
"2669","TU061","b","i","i","bir","female","voiced","plosive","I",0.333333333333333,-0.5,15.3955819882489,18.5667524213766,5,15.2454303382139
"2670","TU061","dZ","i","l","çillerin","female","voiced","affricate","I",0.333333333333333,-0.5,15.3955819882489,18.0488922768345,3,17.7690999594072
"2671","TU061","b","i","r","bir","female","voiced","plosive","I",0.333333333333333,-0.5,15.3955819882489,15.2793584619085,10,13.6780483431446
"2672","TU061","b","i","z","bizim","female","voiced","plosive","I",0.333333333333333,-0.5,15.3955819882489,16.6075698229611,37,18.3180458169424
"2673","TU061","d","i","j","diye","female","voiced","plosive","I",0.333333333333333,-0.5,15.3955819882489,11.569332962112,6,13.2691831292493
"2674","TU061","b","i","n","1996","female","voiced","plosive","I",0.333333333333333,-0.5,15.3955819882489,13.833071786927,25,17.3250854496887
"2675","TU061","s","i","z","size","female","voiceless","fricative","I",0.333333333333333,-0.5,15.3955819882489,14.0490644491271,12,16.5037693915473
"2676","TU061","b","i","r","bir","female","voiced","plosive","I",0.333333333333333,-0.5,15.3955819882489,16.705251897163,13,14.808899385051
"2677","TU061","b","u","n","bunun","female","voiced","plosive","U",0.333333333333333,0.5,15.3955819882489,12.084815575475,2,13.7199881633118
"2678","TU061","b","u","n","bunun","female","voiced","plosive","U",0.333333333333333,0.5,15.3955819882489,14.2452432449074,27,18.4177481934161
"2679","TU061","k","u","r","kurulunda","female","voiceless","plosive","U",0.333333333333333,0.5,15.3955819882489,17.4264469358596,4,13.8463556482168
"2680","TU061","b","u","j","bu","female","voiced","plosive","U",0.333333333333333,0.5,15.3955819882489,19.6002865028743,30,14.1591101660879
"2681","TU061","b","u","r","bursa","female","voiced","plosive","U",0.333333333333333,0.5,15.3955819882489,16.5180476387307,17,18.2512973107752
"2682","TU061","b","u","n","bunun","female","voiced","plosive","U",0.333333333333333,0.5,15.3955819882489,13.8420603430545,13,17.8925250535269
"2683","TU061","dZ","u","m","cumhurbaşkanına","female","voiced","affricate","U",0.333333333333333,0.5,15.3955819882489,13.8954726073145,18,17.4062318068582
"2684","TU061","b","u","s","bu","female","voiced","plosive","U",0.333333333333333,0.5,15.3955819882489,19.3663613033321,5,16.9961785252818
"2685","TU061","b","u","n","bunun","female","voiced","plosive","U",0.333333333333333,0.5,15.3955819882489,15.8674037797248,18,18.3283184032706
"2686","TU061","b","u","g","bugünkü","female","voiced","plosive","U",0.333333333333333,0.5,15.3955819882489,17.423873600316,25,17.0377802350736
"2687","TU061","b","u","g","bu","female","voiced","plosive","U",0.333333333333333,0.5,15.3955819882489,14.8128217989569,8,14.3148640883463
"2688","TU061","b","u","n","buna","female","voiced","plosive","U",0.333333333333333,0.5,15.3955819882489,12.7337955868611,16,15.2692960729404
"2689","TU061","b","u","m","bu","female","voiced","plosive","U",0.333333333333333,0.5,15.3955819882489,16.952690320702,18,13.4656360520877
"2690","TU061","b","u","h","bu","female","voiced","plosive","U",0.333333333333333,0.5,15.3955819882489,17.6239261676219,24,17.198983149775
"2691","TU061","b","u","d","bu","female","voiced","plosive","U",0.333333333333333,0.5,15.3955819882489,17.0108228493899,13,18.3345879982164
"2692","TU061","b","u","t","bu","female","voiced","plosive","U",0.333333333333333,0.5,15.3955819882489,15.3113242188004,10,16.0404297635764
"2693","TU061","b","u","v","bu","female","voiced","plosive","U",0.333333333333333,0.5,15.3955819882489,16.300592953994,17,17.8817523081916
"2694","TU061","b","u","n","bunu","female","voiced","plosive","U",0.333333333333333,0.5,15.3955819882489,13.0947754602727,13,14.8658240408807
"2695","TU061","b","u","n","buna","female","voiced","plosive","U",0.333333333333333,0.5,15.3955819882489,15.6701919070735,6,14.7608960841712
"2696","TU061","b","u","g","bugün","female","voiced","plosive","U",0.333333333333333,0.5,15.3955819882489,16.8409746290283,16,15.9100706966014
"2697","TU061","b","u","g","bugünkü","female","voiced","plosive","U",0.333333333333333,0.5,15.3955819882489,17.9601895563205,27,19.1287025342384
"2698","TU061","b","u","t","bu","female","voiced","plosive","U",0.333333333333333,0.5,15.3955819882489,18.0059284755169,13,17.2980502828128
"2699","TU061","b","u","s","bu","female","voiced","plosive","U",0.333333333333333,0.5,15.3955819882489,16.3422116398069,18,15.556836257532
"2700","TU061","k","ab","n","kanal","female","voiceless","plosive","A",-0.666666666666667,0,15.3955819882489,17.4140199621161,19,18.7224712389447
"2701","TU061","k","ab","r","kargoya","female","voiceless","plosive","A",-0.666666666666667,0,15.3955819882489,16.4908887234835,22,14.2131785297593
"2702","TU061","dZ","ab","l","çalışmaların","female","voiced","affricate","A",-0.666666666666667,0,15.3955819882489,19.0818348766272,20,18.8306467864823
"2703","TU061","p","ab","r","parasını","female","voiceless","plosive","A",-0.666666666666667,0,15.3955819882489,14.0730926858681,16,16.1026581856183
"2704","TU061","k","ab","n","kanal","female","voiceless","plosive","A",-0.666666666666667,0,15.3955819882489,14.6863736853055,33,18.2296523841715
"2705","TU061","t","ab","S","taşar","female","voiceless","plosive","A",-0.666666666666667,0,15.3955819882489,12.7150950856712,2,14.7522027993533
"2706","TU061","b","ab","k","bakanlıktan","female","voiced","plosive","A",-0.666666666666667,0,15.3955819882489,12.5512853018653,4,16.214234627137
"2707","TU061","v","ab","t","vatani","female","voiced","fricative","A",-0.666666666666667,0,15.3955819882489,13.2648116461448,20,16.4401541400092
